tick,sim_time_s,msg_index,compute_ms,payload_bytes,stations,markers,gc_pauses_ms
0,0.000,0,1.197,5942,0,0,0.000
1,0.050,1,0.140,5942,0,0,0.000
2,0.100,1,0.119,5942,0,0,0.000
3,0.150,1,0.113,5942,0,0,0.000
4,0.200,1,0.114,5942,0,0,0.000
5,0.250,1,0.127,5942,0,0,0.000
6,0.300,2,0.290,6339,0,1,0.000
7,0.350,2,0.250,6339,0,1,0.000
8,0.400,2,0.237,6339,0,1,0.000
9,0.450,2,0.195,6339,0,1,0.000
10,0.500,2,0.198,6339,0,1,0.000
11,0.550,2,0.198,6339,0,1,0.000
12,0.600,2,0.210,6339,0,1,0.000
13,0.650,2,0.200,6339,0,1,0.000
14,0.700,2,0.228,6339,0,1,0.000
15,0.750,3,0.343,9002,0,1,0.000
16,0.800,3,0.284,9002,0,1,0.000
17,0.850,3,0.272,9002,0,1,0.000
18,0.900,3,0.266,9002,0,1,0.000
19,0.950,3,0.266,9002,0,1,0.000
20,1.000,3,0.253,9002,0,1,0.000
21,1.050,4,0.226,6339,0,1,0.000
22,1.100,4,0.212,6339,0,1,0.000
23,1.150,5,0.214,6365,0,1,0.000
24,1.200,5,0.253,6365,0,1,0.000
25,1.250,5,0.233,6365,0,1,0.000
26,1.300,6,0.277,6365,0,1,0.000
27,1.350,6,0.311,6365,0,1,0.000
28,1.400,6,0.273,6365,0,1,0.000
29,1.450,6,0.264,6365,0,1,0.000
30,1.500,6,0.259,6365,0,1,0.000
31,1.550,6,0.288,6365,0,1,0.000
32,1.600,6,0.287,6365,0,1,0.000
33,1.650,6,0.259,6365,0,1,0.000
34,1.700,6,0.257,6365,0,1,0.000
35,1.750,7,0.335,9028,0,1,0.000
36,1.800,7,0.332,9028,0,1,0.000
37,1.850,7,0.355,9028,0,1,0.000
38,1.900,7,0.349,9028,0,1,0.000
39,1.950,7,0.330,9028,0,1,0.000
40,2.000,7,0.376,9028,0,1,0.000
41,2.050,8,0.333,6365,0,1,0.000
42,2.100,8,0.308,6365,0,1,0.000
43,2.150,8,0.305,6365,0,1,0.000
44,2.200,8,0.303,6365,0,1,0.000
45,2.250,9,0.309,6391,0,1,0.000
46,2.300,10,0.348,6391,0,1,0.000
47,2.350,10,0.350,6391,0,1,0.000
48,2.400,10,0.369,6391,0,1,0.000
49,2.450,10,0.388,6391,0,1,0.000
50,2.500,10,0.370,6391,0,1,0.000
51,2.550,10,0.363,6391,0,1,0.000
52,2.600,10,0.356,6391,0,1,0.000
53,2.650,10,0.397,6391,0,1,0.000
54,2.700,10,0.378,6391,0,1,0.000
55,2.750,11,0.455,9054,0,1,0.000
56,2.800,11,0.438,9054,0,1,0.000
57,2.850,11,0.447,9054,0,1,0.000
58,2.900,11,0.449,9054,0,1,0.000
59,2.950,11,0.441,9054,0,1,0.000
60,3.000,11,0.424,9054,0,1,0.000
61,3.050,12,0.419,6391,0,1,0.000
62,3.100,12,0.375,6391,0,1,0.000
63,3.150,12,0.374,6391,0,1,0.000
64,3.200,12,0.366,6391,0,1,0.000
65,3.250,12,0.383,6391,0,1,0.000
66,3.300,13,0.432,6391,0,1,0.000
67,3.350,13,0.419,6391,0,1,0.000
68,3.400,14,0.416,6417,0,1,0.000
69,3.450,14,0.429,6417,0,1,0.000
70,3.500,14,0.443,6417,0,1,0.000
71,3.550,14,0.423,6417,0,1,0.000
72,3.600,14,0.418,6417,0,1,0.000
73,3.650,14,0.428,6417,0,1,0.000
74,3.700,14,0.426,6417,0,1,0.000
75,3.750,15,0.503,9080,0,1,0.000
76,3.800,15,0.506,9080,0,1,0.000
77,3.850,15,0.500,9080,0,1,0.000
78,3.900,15,0.503,9080,0,1,0.000
79,3.950,15,0.491,9080,0,1,0.000
80,4.000,15,0.498,9080,0,1,0.000
81,4.050,16,0.480,6417,0,1,0.000
82,4.100,16,0.459,6417,0,1,0.000
83,4.150,16,0.456,6417,0,1,0.000
84,4.200,16,0.453,6417,0,1,0.000
85,4.250,16,0.487,6417,0,1,0.000
86,4.300,17,0.555,6417,0,1,0.000
87,4.350,17,0.523,6417,0,1,0.000
88,4.400,17,0.552,6417,0,1,0.000
89,4.450,17,1.400,6417,0,1,0.000
90,4.500,18,1.367,6443,0,1,0.000
91,4.550,18,1.298,6443,0,1,0.000
92,4.600,18,1.165,6443,0,1,0.000
93,4.650,18,0.876,6443,0,1,0.000
94,4.700,18,0.627,6443,0,1,0.000
95,4.750,19,0.712,9106,0,1,0.000
96,4.800,19,0.697,9106,0,1,0.000
97,4.850,19,0.756,9106,0,1,0.000
98,4.900,19,0.717,9106,0,1,0.000
99,4.950,19,0.729,9106,0,1,0.000
100,5.000,19,0.692,9106,0,1,0.000
101,5.050,20,0.595,6443,0,1,0.000
102,5.100,20,0.550,6443,0,1,0.000
103,5.150,20,0.548,6443,0,1,0.000
104,5.200,20,0.604,6443,0,1,0.000
105,5.250,20,0.738,6443,0,1,0.000
106,5.300,21,0.673,6443,0,1,0.000
107,5.350,21,0.654,6443,0,1,0.000
108,5.400,21,0.697,6443,0,1,0.000
109,5.450,21,0.635,6443,0,1,0.000
110,5.500,21,0.589,6443,0,1,0.000
111,5.550,21,0.644,6443,0,1,0.000
112,5.600,22,0.580,6469,0,1,0.000
113,5.650,22,0.589,6469,0,1,0.000
114,5.700,22,0.580,6469,0,1,0.000
115,5.750,23,0.673,9132,0,1,0.000
116,5.800,23,0.673,9132,0,1,0.000
117,5.850,23,0.662,9132,0,1,0.000
118,5.900,23,0.664,9132,0,1,0.000
119,5.950,23,0.668,9132,0,1,0.000
120,6.000,23,0.660,9132,0,1,0.000
121,6.050,24,0.640,6469,0,1,0.000
122,6.100,24,0.648,6469,0,1,0.000
123,6.150,24,0.617,6469,0,1,0.000
124,6.200,24,0.631,6469,0,1,0.000
125,6.250,24,0.653,6469,0,1,0.000
126,6.300,25,0.664,6469,0,1,0.000
127,6.350,25,0.757,6469,0,1,0.000
128,6.400,25,0.848,6469,0,1,0.000
129,6.450,25,0.763,6469,0,1,0.000
130,6.500,25,0.821,6469,0,1,0.000
131,6.550,25,0.749,6469,0,1,0.000
132,6.600,25,0.687,6469,0,1,0.000
133,6.650,25,0.657,6469,0,1,0.000
134,6.700,25,0.661,6469,0,1,0.000
135,6.750,27,0.819,9158,0,1,0.000
136,6.800,27,0.750,9158,0,1,0.000
137,6.850,27,0.784,9158,0,1,0.000
138,6.900,27,0.735,9158,0,1,0.000
139,6.950,27,0.750,9158,0,1,0.000
140,7.000,27,0.853,9158,0,1,0.000
141,7.050,28,0.804,6495,0,1,0.000
142,7.100,28,0.724,6495,0,1,0.000
143,7.150,28,0.723,6495,0,1,0.000
144,7.200,28,0.711,6495,0,1,0.000
145,7.250,28,0.698,6495,0,1,0.000
146,7.300,29,0.745,6495,0,1,0.000
147,7.350,29,0.784,6495,0,1,0.000
148,7.400,29,0.954,6495,0,1,0.000
149,7.450,29,0.841,6495,0,1,0.000
150,7.500,29,0.887,6495,0,1,0.000
151,7.550,29,0.842,6495,0,1,0.000
152,7.600,29,0.858,6495,0,1,0.000
153,7.650,29,0.760,6495,0,1,0.000
154,7.700,29,0.761,6495,0,1,0.000
155,7.750,30,0.811,9158,0,1,0.000
156,7.800,30,0.864,9158,0,1,0.000
157,7.850,31,0.815,9184,0,1,0.000
158,7.900,31,0.892,9184,0,1,0.000
159,7.950,31,0.842,9184,0,1,0.000
160,8.000,31,0.845,9184,0,1,0.000
161,8.050,32,0.825,6521,0,1,0.000
162,8.100,32,0.797,6521,0,1,0.000
163,8.150,32,0.787,6521,0,1,0.000
164,8.200,32,0.798,6521,0,1,0.000
165,8.250,32,0.850,6521,0,1,0.000
166,8.300,33,1.057,6521,0,1,0.000
167,8.350,33,0.884,6521,0,1,0.000
168,8.400,33,0.949,6521,0,1,0.000
169,8.450,33,0.879,6521,0,1,0.000
170,8.500,33,0.831,6521,0,1,0.000
171,8.550,33,0.818,6521,0,1,0.000
172,8.600,33,0.946,6521,0,1,0.000
173,8.650,33,0.883,6521,0,1,0.000
174,8.700,33,0.835,6521,0,1,0.000
175,8.750,34,0.910,9184,0,1,0.000
176,8.800,34,0.918,9184,0,1,0.000
177,8.850,35,0.994,9210,0,1,0.000
178,8.900,35,0.898,9210,0,1,0.000
179,8.950,35,0.915,9210,0,1,0.000
180,9.000,35,0.894,9210,0,1,0.000
181,9.050,36,0.907,6547,0,1,0.000
182,9.100,36,0.935,6547,0,1,0.000
183,9.150,36,1.085,6547,0,1,0.000
184,9.200,36,0.975,6547,0,1,0.000
185,9.250,36,1.029,6547,0,1,0.000
186,9.300,37,0.945,6547,0,1,0.000
187,9.350,37,0.949,6547,0,1,0.000
188,9.400,37,0.927,6547,0,1,0.000
189,9.450,37,0.919,6547,0,1,0.000
190,9.500,37,0.913,6547,0,1,0.000
191,9.550,37,0.908,6547,0,1,0.000
192,9.600,37,0.984,6547,0,1,0.000
193,9.650,37,0.904,6547,0,1,0.000
194,9.700,37,0.907,6547,0,1,0.000
195,9.750,38,0.984,9210,0,1,0.000
196,9.800,38,1.009,9210,0,1,0.000
197,9.850,38,0.990,9210,0,1,0.000
198,9.900,38,1.002,9210,0,1,0.000
199,9.950,39,1.235,9236,0,1,0.000
200,10.000,39,1.280,9236,0,1,0.000
201,10.050,40,1.147,6573,0,1,0.000
202,10.100,40,1.019,6573,0,1,0.000
203,10.150,40,1.047,6573,0,1,0.000
204,10.200,40,0.993,6573,0,1,0.000
205,10.250,40,0.985,6573,0,1,0.000
206,10.300,41,1.000,6573,0,1,0.000
207,10.350,41,1.035,6573,0,1,0.000
208,10.400,41,0.990,6573,0,1,0.000
209,10.450,41,1.003,6573,0,1,0.000
210,10.500,41,0.990,6573,0,1,0.000
211,10.550,41,1.038,6573,0,1,0.000
212,10.600,41,1.015,6573,0,1,0.000
213,10.650,41,0.986,6573,0,1,0.000
214,10.700,41,1.343,6573,0,1,0.000
215,10.750,42,1.295,9236,0,1,0.000
216,10.800,42,1.226,9236,0,1,0.000
217,10.850,42,1.100,9236,0,1,0.000
218,10.900,42,1.125,9236,0,1,0.000
219,10.950,42,1.054,9236,0,1,0.000
220,11.000,42,1.108,9236,0,1,0.000
221,11.050,43,1.044,6573,0,1,0.000
222,11.100,44,1.026,6599,0,1,0.000
223,11.150,44,1.032,6599,0,1,0.000
224,11.200,44,1.047,6599,0,1,0.000
225,11.250,44,1.024,6599,0,1,0.000
226,11.300,45,1.073,6599,0,1,0.000
227,11.350,45,1.076,6599,0,1,0.000
228,11.400,45,1.464,6599,0,1,0.000
229,11.450,45,1.259,6599,0,1,0.000
230,11.500,45,1.217,6599,0,1,0.000
231,11.550,45,1.155,6599,0,1,0.000
232,11.600,45,1.073,6599,0,1,0.000
233,11.650,45,1.082,6599,0,1,0.000
234,11.700,45,1.091,6599,0,1,0.000
235,11.750,46,1.195,9262,0,1,0.000
236,11.800,46,1.160,9262,0,1,0.000
237,11.850,46,1.194,9262,0,1,0.000
238,11.900,46,1.153,9262,0,1,0.000
239,11.950,46,1.154,9262,0,1,0.000
240,12.000,46,1.267,9262,0,1,0.000
241,12.050,47,1.746,6599,0,1,0.000
242,12.100,47,1.599,6599,0,1,0.000
243,12.150,47,1.347,6599,0,1,0.000
244,12.200,48,1.198,6625,0,1,0.000
245,12.250,48,1.177,6625,0,1,0.000
246,12.300,49,1.259,6625,0,1,0.000
247,12.350,49,1.196,6625,0,1,0.000
248,12.400,49,1.200,6625,0,1,0.000
249,12.450,49,1.206,6625,0,1,0.000
250,12.500,49,1.240,6625,0,1,0.000
251,12.550,49,1.276,6625,0,1,0.000
252,12.600,49,1.240,6625,0,1,0.000
253,12.650,49,1.600,6625,0,1,0.000
254,12.700,49,1.448,6625,0,1,0.000
255,12.750,50,1.438,9288,0,1,0.000
256,12.800,50,1.255,9288,0,1,0.000
257,12.850,50,1.277,9288,0,1,0.000
258,12.900,50,1.245,9288,0,1,0.000
259,12.950,50,1.244,9288,0,1,0.000
260,13.000,50,1.238,9288,0,1,0.000
261,13.050,51,1.222,6625,0,1,0.000
262,13.100,51,1.176,6625,0,1,0.000
263,13.150,51,1.194,6625,0,1,0.000
264,13.200,51,1.198,6625,0,1,0.000
265,13.250,51,1.486,6625,0,1,0.000
266,13.300,53,1.598,6651,0,1,0.000
267,13.350,53,1.437,6651,0,1,0.000
268,13.400,53,1.267,6651,0,1,0.000
269,13.450,53,1.250,6651,0,1,0.000
270,13.500,53,1.225,6651,0,1,0.000
271,13.550,53,1.229,6651,0,1,0.000
272,13.600,53,1.272,6651,0,1,0.000
273,13.650,53,1.236,6651,0,1,0.000
274,13.700,53,1.226,6651,0,1,0.000
275,13.750,54,1.353,9314,0,1,0.000
276,13.800,54,1.304,9314,0,1,0.000
277,13.850,54,1.592,9314,0,1,0.000
278,13.900,54,1.580,9314,0,1,0.000
279,13.950,54,1.335,9314,0,1,0.000
280,14.000,54,1.361,9314,0,1,0.000
281,14.050,55,1.298,6651,0,1,0.000
282,14.100,55,1.255,6651,0,1,0.000
283,14.150,55,1.283,6651,0,1,0.000
284,14.200,55,1.264,6651,0,1,0.000
285,14.250,55,1.247,6651,0,1,0.000
286,14.300,56,1.339,6651,0,1,0.000
287,14.350,56,1.320,6651,0,1,0.000
288,14.400,56,1.326,6651,0,1,0.000
289,14.450,57,1.719,6677,0,1,0.000
290,14.500,57,1.517,6677,0,1,0.000
291,14.550,57,1.338,6677,0,1,0.000
292,14.600,57,1.350,6677,0,1,0.000
293,14.650,57,1.351,6677,0,1,0.000
294,14.700,57,1.439,6677,0,1,0.000
295,14.750,58,1.514,9340,0,1,0.000
296,14.800,58,1.633,9340,0,1,0.000
297,14.850,58,1.562,9340,0,1,0.000
298,14.900,58,1.465,9340,0,1,0.000
299,14.950,58,1.605,9340,0,1,0.000
300,15.000,58,1.754,9340,0,1,0.000
301,15.050,59,2.108,6677,0,1,0.000
302,15.100,59,1.482,6677,0,1,0.000
303,15.150,59,1.415,6677,0,1,0.000
304,15.200,59,1.454,6677,0,1,0.000
305,15.250,59,1.390,6677,0,1,0.000
306,15.300,60,1.428,6677,0,1,0.000
307,15.350,60,1.402,6677,0,1,0.000
308,15.400,60,1.429,6677,0,1,0.000
309,15.450,60,1.440,6677,0,1,0.000
310,15.500,60,2.365,6677,0,1,0.000
311,15.550,61,1.928,6703,0,1,0.000
312,15.600,61,1.483,6703,0,1,0.000
313,15.650,61,1.410,6703,0,1,0.000
314,15.700,61,1.429,6703,0,1,0.000
315,15.750,62,1.477,9366,0,1,0.000
316,15.800,62,1.639,9366,0,1,0.000
317,15.850,62,1.475,9366,0,1,0.000
318,15.900,62,1.491,9366,0,1,0.000
319,15.950,62,1.824,9366,0,1,0.000
320,16.000,62,2.179,9366,0,1,0.000
321,16.050,63,1.572,6703,0,1,0.000
322,16.100,63,1.505,6703,0,1,0.000
323,16.150,63,1.459,6703,0,1,0.000
324,16.200,63,1.443,6703,0,1,0.000
325,16.250,63,1.456,6703,0,1,0.000
326,16.300,64,1.492,6703,0,1,0.000
327,16.350,64,1.466,6703,0,1,0.000
328,16.400,64,1.493,6703,0,1,0.000
329,16.450,64,1.626,6703,0,1,0.000
330,16.500,64,1.798,6703,0,1,0.000
331,16.550,64,1.675,6703,0,1,0.000
332,16.600,64,1.504,6703,0,1,0.000
333,16.650,64,1.510,6703,0,1,0.000
334,16.700,65,1.482,6729,0,1,0.000
335,16.750,66,1.575,9392,0,1,0.000
336,16.800,66,1.584,9392,0,1,0.000
337,16.850,66,1.573,9392,0,1,0.000
338,16.900,66,1.576,9392,0,1,0.000
339,16.950,66,1.786,9392,0,1,0.000
340,17.000,66,2.172,9392,0,1,0.000
341,17.050,67,1.640,6729,0,1,0.000
342,17.100,67,1.674,6729,0,1,0.000
343,17.150,67,1.549,6729,0,1,0.000
344,17.200,67,3.122,6729,0,1,0.000
345,17.250,67,3.128,6729,0,1,0.000
346,17.300,68,3.514,6729,0,1,0.000
347,17.350,68,3.576,6729,0,1,0.000
348,17.400,68,3.383,6729,0,1,0.000
349,17.450,68,3.580,6729,0,1,0.000
350,17.500,68,3.441,6729,0,1,0.000
351,17.550,68,4.104,6729,0,1,0.000
352,17.600,68,3.861,6729,0,1,0.000
353,17.650,68,3.612,6729,0,1,0.000
354,17.700,68,3.594,6729,0,1,0.000
355,17.750,69,3.883,9392,0,1,0.000
356,17.800,70,3.841,9418,0,1,0.000
357,17.850,70,3.725,9418,0,1,0.000
358,17.900,70,3.613,9418,0,1,0.000
359,17.950,70,3.758,9418,0,1,0.000
360,18.000,70,4.175,9418,0,1,0.000
361,18.050,71,3.589,6755,0,1,0.000
362,18.100,71,3.431,6755,0,1,0.000
363,18.150,71,3.443,6755,0,1,0.000
364,18.200,71,3.717,6755,0,1,0.000
365,18.250,71,3.461,6755,0,1,0.000
366,18.300,72,3.542,6755,0,1,0.000
367,18.350,72,3.457,6755,0,1,0.000
368,18.400,72,3.781,6755,0,1,0.000
369,18.450,72,3.681,6755,0,1,0.000
370,18.500,72,3.529,6755,0,1,0.000
371,18.550,72,3.464,6755,0,1,0.000
372,18.600,72,3.781,6755,0,1,0.000
373,18.650,72,3.629,6755,0,1,0.000
374,18.700,72,3.494,6755,0,1,0.000
375,18.750,73,3.554,9418,0,1,0.000
376,18.800,74,3.544,9444,0,1,0.000
377,18.850,74,3.837,9444,0,1,0.000
378,18.900,74,3.746,9444,0,1,0.000
379,18.950,74,3.512,9444,0,1,0.000
380,19.000,74,3.507,9444,0,1,0.000
381,19.050,75,3.542,6781,0,1,0.000
382,19.100,75,3.726,6781,0,1,0.000
383,19.150,75,3.534,6781,0,1,0.000
384,19.200,75,3.462,6781,0,1,0.000
385,19.250,75,3.431,6781,0,1,0.000
386,19.300,76,3.862,6781,0,1,0.000
387,19.350,76,3.891,6781,0,1,0.000
388,19.400,76,3.553,6781,0,1,0.000
389,19.450,76,3.511,6781,0,1,0.000
390,19.500,76,3.605,6781,0,1,0.000
391,19.550,76,3.825,6781,0,1,0.000
392,19.600,76,3.569,6781,0,1,0.000
393,19.650,76,3.538,6781,0,1,0.000
394,19.700,76,3.541,6781,0,1,0.000
395,19.750,77,4.064,9444,0,1,0.000
396,19.800,77,3.787,9444,0,1,0.000
397,19.850,77,3.673,9444,0,1,0.000
398,19.900,78,3.693,9470,0,1,0.000
399,19.950,78,4.031,9470,0,1,0.000
400,20.000,78,3.793,9470,0,1,0.000
401,20.050,79,3.602,6807,0,1,0.000
402,20.100,79,3.612,6807,0,1,0.000
403,20.150,79,3.874,6807,0,1,0.000
404,20.200,79,3.766,6807,0,1,0.000
405,20.250,79,3.640,6807,0,1,0.000
406,20.300,80,3.726,6807,0,1,0.000
407,20.350,80,3.877,6807,0,1,0.000
408,20.400,80,4.016,6807,0,1,0.000
409,20.450,80,3.795,6807,0,1,0.000
410,20.500,80,3.697,6807,0,1,0.000
411,20.550,80,3.846,6807,0,1,0.000
412,20.600,80,4.022,6807,0,1,0.000
413,20.650,80,3.785,6807,0,1,0.000
414,20.700,80,3.715,6807,0,1,0.000
415,20.750,81,3.925,9470,0,1,0.000
416,20.800,81,4.308,9470,0,1,0.000
417,20.850,81,3.963,9470,0,1,0.000
418,20.900,82,3.850,9496,0,1,0.000
419,20.950,82,3.885,9496,0,1,0.000
420,21.000,82,4.087,9496,0,1,0.000
421,21.050,83,3.925,6833,0,1,0.000
422,21.100,83,3.759,6833,0,1,0.000
423,21.150,83,3.911,6833,0,1,0.000
424,21.200,83,4.087,6833,0,1,0.000
425,21.250,83,3.879,6833,0,1,0.000
426,21.300,84,3.875,6833,0,1,0.000
427,21.350,84,3.899,6833,0,1,0.000
428,21.400,84,4.036,6833,0,1,0.000
429,21.450,84,4.054,6833,0,1,0.000
430,21.500,84,3.899,6833,0,1,0.000
431,21.550,84,3.943,6833,0,1,0.000
432,21.600,84,4.050,6833,0,1,0.000
433,21.650,84,4.029,6833,0,1,0.000
434,21.700,84,3.924,6833,0,1,0.000
435,21.750,85,4.032,9496,0,1,0.000
436,21.800,85,4.149,9496,0,1,0.000
437,21.850,85,4.200,9496,0,1,0.000
438,21.900,86,4.189,9522,0,1,0.000
439,21.950,86,4.096,9522,0,1,0.000
440,22.000,86,4.292,9522,0,1,0.000
441,22.050,87,4.105,6859,0,1,0.000
442,22.100,87,4.041,6859,0,1,0.000
443,22.150,87,3.948,6859,0,1,0.000
444,22.200,87,4.580,6859,0,1,0.000
445,22.250,87,4.528,6859,0,1,0.000
446,22.300,88,4.366,6859,0,1,0.000
447,22.350,88,4.186,6859,0,1,0.000
448,22.400,88,4.263,6859,0,1,0.000
449,22.450,88,4.103,6859,0,1,0.000
450,22.500,88,4.021,6859,0,1,0.000
451,22.550,88,4.197,6859,0,1,0.000
452,22.600,88,4.342,6859,0,1,0.000
453,22.650,88,4.111,6859,0,1,0.000
454,22.700,88,4.027,6859,0,1,0.000
455,22.750,89,4.358,9522,0,1,0.000
456,22.800,89,4.573,9522,0,1,0.000
457,22.850,89,4.231,9522,0,1,0.000
458,22.900,89,4.171,9522,0,1,0.000
459,22.950,89,4.331,9522,0,1,0.000
460,23.000,90,4.268,9548,0,1,0.000
461,23.050,91,4.097,6885,0,1,0.000
462,23.100,91,4.107,6885,0,1,0.000
463,23.150,91,4.553,6885,0,1,0.000
464,23.200,91,4.187,6885,0,1,0.000
465,23.250,91,4.108,6885,0,1,0.000
466,23.300,92,4.430,6885,0,1,0.000
467,23.350,92,4.532,6885,0,1,0.000
468,23.400,92,4.256,6885,0,1,0.000
469,23.450,92,4.204,6885,0,1,0.000
470,23.500,92,4.483,6885,0,1,0.000
471,23.550,92,4.324,6885,0,1,0.000
472,23.600,92,4.295,6885,0,1,0.000
473,23.650,92,4.270,6885,0,1,0.000
474,23.700,92,4.347,6885,0,1,0.000
475,23.750,93,4.566,9548,0,1,0.000
476,23.800,93,4.339,9548,0,1,0.000
477,23.850,93,4.661,9548,0,1,0.000
478,23.900,93,4.629,9548,0,1,0.000
479,23.950,93,4.471,9548,0,1,0.000
480,24.000,93,4.375,9548,0,1,0.000
481,24.050,94,4.354,6885,0,1,0.000
482,24.100,94,4.435,6885,0,1,0.000
483,24.150,95,4.445,6911,0,1,0.000
484,24.200,95,4.417,6911,0,1,0.000
485,24.250,95,4.439,6911,0,1,0.000
486,24.300,96,4.487,6911,0,1,0.000
487,24.350,96,4.551,6911,0,1,0.000
488,24.400,96,4.424,6911,0,1,0.000
489,24.450,96,4.571,6911,0,1,0.000
490,24.500,96,4.538,6911,0,1,0.000
491,24.550,96,4.640,6911,0,1,0.000
492,24.600,96,4.587,6911,0,1,0.000
493,24.650,96,4.488,6911,0,1,0.000
494,24.700,96,4.574,6911,0,1,0.000
495,24.750,97,4.570,9574,0,1,0.000
496,24.800,97,4.666,9574,0,1,0.000
497,24.850,97,4.696,9574,0,1,0.000
498,24.900,97,4.536,9574,0,1,0.000
499,24.950,97,4.648,9574,0,1,0.000
500,25.000,97,4.694,9574,0,1,0.000
501,25.050,98,4.486,6911,0,1,0.000
502,25.100,98,4.477,6911,0,1,0.000
503,25.150,99,4.631,6937,0,1,0.000
504,25.200,99,4.693,6937,0,1,0.000
505,25.250,99,4.530,6937,0,1,0.000
506,25.300,100,4.660,6937,0,1,0.000
507,25.350,100,4.754,6937,0,1,0.000
508,25.400,100,4.660,6937,0,1,0.000
509,25.450,100,4.539,6937,0,1,0.000
510,25.500,100,5.345,6937,0,1,0.000
511,25.550,100,4.852,6937,0,1,0.000
512,25.600,100,4.599,6937,0,1,0.000
513,25.650,100,5.237,6937,0,1,0.000
514,25.700,100,5.086,6937,0,1,0.000
515,25.750,101,5.420,9600,0,1,0.000
516,25.800,101,5.346,9600,0,1,0.000
517,25.850,101,5.149,9600,0,1,0.000
518,25.900,101,5.027,9600,0,1,0.000
519,25.950,101,5.203,9600,0,1,0.000
520,26.000,101,5.500,9600,0,1,0.000
521,26.050,102,6.138,6937,0,1,0.000
522,26.100,102,6.105,6937,0,1,0.000
523,26.150,103,5.774,6963,0,1,0.000
524,26.200,103,5.498,6963,0,1,0.000
525,26.250,103,5.451,6963,0,1,0.000
526,26.300,104,5.754,6963,0,1,0.000
527,26.350,104,5.841,6963,0,1,0.000
528,26.400,104,5.740,6963,0,1,0.000
529,26.450,104,5.625,6963,0,1,0.000
530,26.500,104,5.337,6963,0,1,0.000
531,26.550,104,5.218,6963,0,1,0.000
532,26.600,104,5.164,6963,0,1,0.000
533,26.650,104,4.990,6963,0,1,0.000
534,26.700,104,6.043,6963,0,1,0.000
535,26.750,105,5.061,9626,0,1,0.000
536,26.800,105,4.924,9626,0,1,0.000
537,26.850,105,5.257,9626,0,1,0.000
538,26.900,105,5.071,9626,0,1,0.000
539,26.950,105,4.917,9626,0,1,0.000
540,27.000,105,5.223,9626,0,1,0.000
541,27.050,106,5.492,6963,0,1,0.000
542,27.100,106,5.361,6963,0,1,0.000
543,27.150,106,5.486,6963,0,1,0.000
544,27.200,106,5.537,6963,0,1,0.000
545,27.250,107,5.487,6989,0,1,0.000
546,27.300,108,5.883,6989,0,1,0.000
547,27.350,108,5.660,6989,0,1,0.000
548,27.400,108,5.830,6989,0,1,0.000
549,27.450,108,5.345,6989,0,1,0.000
550,27.500,108,5.007,6989,0,1,0.000
551,27.550,108,5.154,6989,0,1,0.000
552,27.600,108,5.080,6989,0,1,0.000
553,27.650,108,4.971,6989,0,1,0.000
554,27.700,108,5.285,6989,0,1,0.000
555,27.750,109,6.209,9652,0,1,0.000
556,27.800,109,5.797,9652,0,1,0.000
557,27.850,109,5.947,9652,0,1,0.000
558,27.900,109,5.808,9652,0,1,0.000
559,27.950,109,5.726,9652,0,1,0.000
560,28.000,109,5.293,9652,0,1,0.000
561,28.050,110,5.059,6989,0,1,0.000
562,28.100,110,5.019,6989,0,1,0.000
563,28.150,110,4.937,6989,0,1,0.000
564,28.200,110,4.959,6989,0,1,0.000
565,28.250,110,4.971,6989,0,1,0.000
566,28.300,111,5.316,6989,0,1,0.000
567,28.350,111,5.214,6989,0,1,0.000
568,28.400,112,5.138,7015,0,1,0.000
569,28.450,112,5.068,7015,0,1,0.000
570,28.500,112,5.079,7015,0,1,0.000
571,28.550,112,5.051,7015,0,1,0.000
572,28.600,112,5.084,7015,0,1,0.000
573,28.650,112,5.119,7015,0,1,0.000
574,28.700,112,5.085,7015,0,1,0.000
575,28.750,113,5.184,9678,0,1,0.000
576,28.800,113,5.333,9678,0,1,0.000
577,28.850,113,5.214,9678,0,1,0.000
578,28.900,113,5.207,9678,0,1,0.000
579,28.950,113,5.256,9678,0,1,0.000
580,29.000,113,5.314,9678,0,1,0.000
581,29.050,114,5.188,7015,0,1,0.000
582,29.100,114,5.288,7015,0,1,0.000
583,29.150,114,5.295,7015,0,1,0.000
584,29.200,114,5.111,7015,0,1,0.000
585,29.250,114,5.131,7015,0,1,0.000
586,29.300,115,5.312,7015,0,1,0.000
587,29.350,115,5.254,7015,0,1,0.000
588,29.400,115,5.219,7015,0,1,0.000
589,29.450,115,5.225,7015,0,1,0.000
590,29.500,116,5.219,7041,0,1,0.000
591,29.550,116,5.313,7041,0,1,0.000
592,29.600,116,5.294,7041,0,1,0.000
593,29.650,116,5.238,7041,0,1,0.000
594,29.700,116,5.262,7041,0,1,0.000
595,29.750,117,5.813,9704,0,1,0.000
596,29.800,117,5.808,9704,0,1,0.000
597,29.850,117,5.686,9704,0,1,0.000
598,29.900,117,5.718,9704,0,1,0.000
599,29.950,117,5.761,9704,0,1,0.000
600,30.000,117,5.791,9704,0,1,0.000
601,30.050,118,5.404,7041,0,1,0.000
602,30.100,118,5.309,7041,0,1,0.000
603,30.150,118,5.419,7041,0,1,0.000
604,30.200,118,5.310,7041,0,1,0.000
605,30.250,118,5.280,7041,0,1,0.000
